HH|DECILE|ZONE_NBR|HOH_AGE|HH_INCOME|HH_SIZE|HH_ADULTS|HH_CHILDREN
1890832|3|1|38|62500|2|2|0
2002628|3|1|67|62500|6|5|1
2026758|3|1|64|62500|1|1|0
2072507|3|1|66|62500|3|3|0
2100433|3|1|62|62500|1|1|0
2109212|3|1|53|62500|1|1|0
2152266|3|1|53|62500|6|4|2
2173320|3|1|34|62500|1|1|0
2178525|3|1|73|62500|3|2|1
2277445|3|1|79|62500|2|2|0
2281189|3|1|40|62500|3|2|1
2323038|3|1|38|62500|2|2|1
2340802|3|1|56|62500|||
2378970|3|1|59|62500|3|2|1
2401756|3|1|74|62500|1|1|0
2560332|3|1|29|62500|2|2|0
2733984|3|1|74|62500|3|3|0
2798997|3|1|26|62500|1|1|0
2833764|3|1|63|62500|2|2|0
2913230|3|1|51|62500|1|1|0
2922509|3|1|67|62500|1|1|0
2988663|3|1|32|62500|5|5|0
3084914|3|1|61|62500|3|2|1
3118588|3|1|31|62500|6|2|4
3262025|3|1|35|62500|3|2|1
3285077|3|1|54|62500|3|2|1
3299695|3|1|68|62500|2|2|0
3318604|3|1|33|62500|1|1|0
3329662|3|1|33|62500|2|2|0
3400296|3|1|60|62500|2|1|1
3452378|3|1|39|62500|1|1|0
3560132|3|1|76|62500|2|2|0
3599448|3|1|38|62500|1|1|0
3867275|3|1|38|62500|5|4|1
3873890|3|1|33|62500|2|1|1
3892574|3|1|31|62500|1|1|0
4000416|3|1|57|62500|6|4|2
4001878|3|1|82|62500|5|4|1
4008298|3|1|69|62500|4|3|1
4024744|3|1|46|62500|3|2|1
4038420|3|1|77|62500|4|4|0
4101001|3|1|72|62500|2|2|0
4119508|3|1|66|62500|2|2|0
4154612|3|1|57|62500|3|2|1
4196732|3|1|82|62500|2|2|0
4200715|3|1|92|62500|2|2|0
4207908|3|1|59|62500|2|2|0
4209350|3|1|79|62500|3|2|1
4216467|3|1|63|62500|2|2|0
4227923|3|1|43|62500|4|1|3
4259844|3|1|64|62500|7|6|1
4295917|3|1|35|62500|1|1|0
4310520|3|1|70|62500|||
4328226|3|1|68|62500|3|2|1
4382155|3|1|70|62500|3|2|1
4400622|3|1|45|62500|1|1|0
4464421|3|1|69|62500|1|1|0
4466956|3|1|74|62500|2|1|1
4507825|3|1|58|62500|2|2|0
4531160|3|1|56|62500|1|1|0
4532737|3|1|65|62500|5|5|0
4555556|3|1|53|62500|2|2|0
4579368|3|1|73|62500|3|2|1
4601305|3|1|42|62500|2|1|1
4609915|3|1|56|62500|2|2|0
4676392|3|1|52|62500|5|3|2
4695576|3|1|66|62500|1|1|0
4706100|3|1|44|62500|1|1|0
4725550|3|1|65|62500|3|2|1
4744403|3|1|50|62500|4|4|0
4750085|3|1|22|62500|4|3|1
5224134|3|1|52|62500|3|2|1
5230986|3|1|48|62500|2|2|0
5251588|3|1|50|62500|||
5252811|3|1|63|62500|2|2|0
5254129|3|1|73|62500|3|3|0
5254229|3|1|68|62500|1|1|0
5263997|3|1|66|62500|4|4|0
5265790|3|1|60|62500|3|2|1
5317013|3|1|90|62500|2|2|0
5330679|3|1|67|62500|2|2|0
5335800|3|1|65|62500|||
5366447|3|1|71|62500|2|2|0
5397239|3|1|52|62500|4|4|0
5406501|3|1|83|62500|||
5409001|3|1|76|62500|1|1|0
5410774|3|1|48|62500|||
5422178|3|1|69|62500|1|1|0
5439778|3|1|72|62500|1|1|0
5472894|3|1|43|62500|2|2|0
5507123|3|1|48|62500|6|4|2
5521316|3|1|41|62500|6|3|3
5533961|3|1|54|62500|3|3|0
5596819|3|1|73|62500|6|5|1
5659236|3|1|41|62500|3|3|0
5662246|3|1|44|62500|3|2|1
5745838|3|1|78|62500|2|2|0
5745865|3|1|92|62500|5|4|1
5760299|3|1|69|62500|3|3|0
5762839|3|1|76|62500|3|3|0
5766782|3|1|65|62500|2|1|1
5768476|3|1|56|62500|7|5|2
5775168|3|1|87|62500|4|2|2
5777409|3|1|83|62500|2|2|0
5784516|3|1|100|62500|1|1|0
5789890|3|1|55|62500|5|5|1
5874469|3|1|88|62500|3|3|0
5888108|3|1|51|62500|4|4|0
5901652|3|1|61|62500|3|2|1
5947867|3|1|39|62500|1|1|0
6153482|3|1|29|62500|1|1|0
6176303|3|1|61|62500|||
6192247|3|1|56|62500|4|4|0
6192683|3|1|48|62500|4|1|3
6229297|3|1|51|62500|2|1|1
6252643|3|1|33|62500|1|1|0
6296430|3|1|52|62500|2|2|0
6314129|3|1|54|62500|||
6345896|3|1|60|62500|3|2|1
6357405|3|1|22|62500|3|3|0
6484532|3|1|67|62500|2|2|0
6550610|3|1|57|62500|3|3|0
6656006|3|1|70|62500|1|1|0
6698483|3|1|64|62500|2|2|0
6725752|3|1|41|62500|5|5|0
6846656|3|1|55|62500|3|2|1
6865435|3|1|51|62500|2|2|0
6879365|3|1|32|62500|4|3|1
6893476|3|1|64|62500|6|6|0
7077156|3|1|34|62500|3|3|0
7156467|3|1|54|62500|3|3|1
7177693|3|1|49|62500|5|4|1
7233325|3|1|76|62500|1|1|0
7315012|3|1|54|62500|2|2|0
7321162|3|1|69|62500|5|4|1
7331555|3|1|64|62500|4|3|1
7341216|3|1|76|62500|3|2|1
7345864|3|1|56|62500|2|1|1
7347945|3|1|67|62500|6|6|0
7435907|3|1|57|62500|3|2|1
7458439|3|1|20|62500|1|1|0
7522839|3|1|60|62500|3|3|0
7602375|3|1|50|62500|5|3|2
7664742|3|1||62500|||
7672307|3|1|53|62500|1|1|0
7794847|3|1|56|62500|3|3|0
7833264|3|1|63|62500|5|3|2
7834896|3|1|37|62500|3|2|1
7892419|3|1|36|62500|1|1|0
8278924|3|1|33|62500|2|1|1
8363658|3|1|86|62500|4|2|2
8529216|3|1|33|62500|1|1|0
8604919|3|1|46|62500|1|1|0
8620736|3|1|28|62500|1|1|0
8679664|3|1|62|62500|3|2|1
8739834|3|1|50|62500|4|4|0
8997381|3|1|53|62500|1|1|0
9040947|3|1|44|62500|3|2|1
9057942|3|1|53|62500|4|2|2
9197885|3|1|67|62500|3|3|0
9320779|3|1|32|62500|||
9342926|3|1|43|62500|4|3|1
9370478|3|1|36|62500|3|2|1
9391914|3|1|19|62500|2|2|0
9417486|3|1|42|62500|1|1|0
9567921|3|1|36|62500|2|1|1
9842740|3|1|27|62500|1|1|0
9894235|3|1|36|62500|2|2|0
9940625|3|1|26|62500|2|1|1
10001241|3|1|69|62500|1|1|0
10090005|3|1|28|62500|||
10555353|3|1|23|62500|||
10639090|3|1|25|62500|4|3|1
10686728|3|1|66|62500|1|1|0
10997682|3|1|45|62500|1|1|0
11298194|3|1|23|62500|4|3|1
11725191|3|1|48|62500|4|3|2
13007452|3|1|47|62500|1|1|0
13941387|3|1|21|62500|5|3|2
14473682|3|1|68|62500|5|3|2
129736|3|1|34|87500|3|2|1
136038|3|1|32|87500|1|1|0
200134|3|1|76|87500|3|3|0
218087|3|1|60|87500|1|1|0
395338|3|1|58|87500|3|2|1
400433|3|1|74|87500|3|3|0
497205|3|1|30|87500|3|3|0
510797|3|1|58|87500|3|2|1
515862|3|1|64|87500|1|1|0
677209|3|1|57|87500|2|2|0
968155|3|1|57|87500|4|3|1
1050566|3|1|58|87500|7|5|2
1075864|3|1|66|87500|3|3|0
1140469|3|1||87500|5|4|1
1231754|3|1|59|87500|4|3|1
1370459|3|1|77|87500|6|6|2
1388715|3|1|33|87500|4|3|1
1596438|3|1|53|87500|3|2|1
1750879|3|1|77|87500|2|1|1
1826244|3|1|30|87500|3|2|1
1866633|3|1|61|87500|3|3|0
1966158|3|1|64|87500|2|1|1
2000817|3|1|80|87500|3|2|1
2001853|3|1|67|87500|4|4|0
2002343|3|1|69|87500|2|2|0
2032083|3|1|62|87500|3|2|1
2033511|3|1|66|87500|6|6|1
2053456|3|1|49|87500|3|3|0
2304038|3|1|67|87500|||
2328529|3|1|61|87500|5|5|0
2499134|3|1|76|87500|2|2|0
3142058|3|1|62|87500|2|2|0
3202438|3|1|66|87500|3|3|0
3423463|3|1|32|87500|3|2|1
3829035|3|1|56|87500|2|2|0
4002629|3|1|64|87500|2|2|0
4027324|3|1|68|87500|4|4|0
4132761|3|1|48|87500|2|1|1
4188687|3|1|66|87500|1|1|0
4230081|3|1|40|87500|4|4|1
4328632|3|1|66|87500|4|4|0
4329486|3|1|53|87500|2|2|0
4499137|3|1|84|87500|5|5|0
4523897|3|1|56|87500|1|1|0
4553534|3|1|62|87500|1|1|0
4616274|3|1|64|87500|3|2|1
4638069|3|1|42|87500|3|1|2
4638257|3|1|56|87500|3|3|0
4736915|3|1|66|87500|5|5|0
4825959|3|1|94|87500|2|2|0
4892685|3|1||87500|||
5231051|3|1|55|87500|2|2|0
5260980|3|1|57|87500|4|4|1
5357188|3|1|26|87500|1|1|0
5422558|3|1|65|87500|1|1|0
5609580|3|1|64|87500|2|2|0
5731798|3|1|65|87500|2|2|0
5744786|3|1|90|87500|2|2|0
5766279|3|1|31|87500|4|4|0
5772705|3|1|38|87500|6|4|4
5783398|3|1|60|87500|1|1|0
5806477|3|1|47|87500|4|3|1
5836805|3|1|58|87500|2|2|0
5883971|3|1|66|87500|2|2|0
5897507|3|1|70|87500|3|3|0
5938320|3|1|73|87500|1|1|0
5983765|3|1|95|87500|3|2|1
6138416|3|1|67|87500|2|2|0
6182106|3|1|67|87500|3|2|1
6268028|3|1|58|87500|2|2|0
6270537|3|1|47|87500|2|2|0
6404609|3|1|71|87500|3|2|1
6631761|3|1|61|87500|4|4|0
6666041|3|1|81|87500|3|2|1
6675526|3|1|69|87500|4|3|1
7043513|3|1|46|87500|2|2|0
7308914|3|1|53|87500|2|2|0
7340785|3|1|70|87500|2|1|1
7341424|3|1||87500|2|2|0
7349374|3|1|66|87500|6|6|0
7363954|3|1|67|87500|5|4|1
7364434|3|1|78|87500|2|2|0
7390256|3|1|85|87500|2|2|0
7672228|3|1|39|87500|3|2|1
7892254|3|1|59|87500|2|1|1
7932771|3|1|61|87500|4|4|0
8359919|3|1|70|87500|2|2|0
8698204|3|1|48|87500|4|2|2
8788749|3|1|26|87500|3|2|1
8879456|3|1|54|87500|5|4|1
8956066|3|1|36|87500|3|2|1
8984379|3|1|64|87500|1|1|0
9580874|3|1|64|87500|3|2|1
9891309|3|1|46|87500|4|2|2
10862254|3|1|30|87500|1|1|0
11292819|3|1|61|87500|3|2|1
11298019|3|1|47|87500|6|6|0
11378399|3|1|24|87500|||
14407314|3|1|55|87500|8|4|4
400171|3|1|75|112500|3|2|1
551432|3|1|55|112500|4|4|1
617783|3|1|38|112500|6|5|1
758158|3|1|27|112500|5|3|2
768014|3|1|66|112500|2|2|0
821386|3|1|64|112500|5|5|0
1014530|3|1|69|112500|5|5|0
1023297|3|1|58|112500|4|4|2
1443899|3|1|31|112500|1|1|0
1800968|3|1|71|112500|4|4|0
2005261|3|1|79|112500|||
2026265|3|1|71|112500|||
2579216|3|1|66|112500|3|3|0
3893465|3|1|72|112500|2|2|0
4000358|3|1|61|112500|3|2|1
4009078|3|1|57|112500|2|2|0
4310476|3|1|59|112500|3|3|0
4399069|3|1|54|112500|3|2|1
5212959|3|1|66|112500|2|1|1
5297420|3|1|65|112500|3|2|1
5306364|3|1|73|112500|1|1|0
5408960|3|1|53|112500|3|2|1
5438233|3|1|66|112500|3|2|1
5468633|3|1|41|112500|5|5|1
5769500|3|1|28|112500|5|4|1
5769784|3|1|83|112500|2|2|0
5770416|3|1|38|112500|3|3|0
6158888|3|1|58|112500|6|6|0
6408660|3|1||112500|||
6467535|3|1|64|112500|3|2|1
6694426|3|1|68|112500|4|4|0
6775374|3|1|34|112500|2|2|0
6807609|3|1|47|112500|2|2|0
7057287|3|1|72|112500|3|3|0
7062388|3|1|33|112500|4|4|0
7246066|3|1|38|112500|2|2|0
7311323|3|1|60|112500|5|5|0
7332944|3|1|84|112500|4|4|0
7390124|3|1|61|112500|3|2|1
7856737|3|1|50|112500|4|2|2
8696761|3|1|53|112500|3|2|1
9154743|3|1|57|112500|2|2|0
9649430|3|1|81|112500|4|4|0
12631738|3|1|31|112500|2|1|1
79449|3|1|34|150000|5|3|2
198736|3|1|62|150000|2|2|0
319981|3|1|71|150000|5|5|0
359255|3|1|60|150000|4|3|1
372933|3|1|77|150000|4|4|0
441639|3|1|51|150000|6|5|1
555384|3|1|82|150000|2|2|0
649574|3|1|53|150000|3|2|1
775941|3|1|23|150000|1|1|0
841711|3|1|33|150000|1|1|0
929217|3|1|80|150000|3|2|1
957154|3|1|52|150000|2|2|0
1056934|3|1|50|150000|3|2|1
1239791|3|1|24|150000|6|4|2
1284463|3|1|34|150000|3|3|1
1301752|3|1|59|150000|4|4|0
1803266|3|1|66|150000|3|2|1
1957961|3|1|49|150000|1|1|0
1963220|3|1|27|150000|1|1|0
2001050|3|1|71|150000|4|4|0
2005276|3|1|65|150000|3|3|0
2119445|3|1|76|150000|2|1|1
2125449|3|1|64|150000|5|4|1
2128840|3|1|27|150000|7|4|3
2144168|3|1|31|150000|5|4|1
2300653|3|1|94|150000|4|3|1
2318043|3|1|63|150000|4|3|1
2473993|3|1|71|150000|5|5|0
2626850|3|1|24|150000|4|4|0
3255695|3|1|37|150000|2|2|0
3405631|3|1|50|150000|8|5|4
3466815|3|1|32|150000|5|3|2
3603490|3|1|31|150000|6|5|1
3717160|3|1|56|150000|1|1|0
4008308|3|1|73|150000|3|2|1
4021683|3|1|64|150000|4|2|2
4056240|3|1|47|150000|3|2|1
4091120|3|1|39|150000|2|1|1
4142235|3|1|61|150000|5|3|2
4193744|3|1|48|150000|7|5|2
4217808|3|1|78|150000|4|3|1
4348809|3|1|49|150000|5|4|1
4552432|3|1|70|150000|2|2|0
4606334|3|1|46|150000|4|3|1
4635679|3|1|58|150000|3|3|0
4702721|3|1|19|150000|5|3|2
4734654|3|1|23|150000|7|3|4
5220592|3|1|45|150000|5|2|3
5298578|3|1|56|150000|4|2|2
5445051|3|1|56|150000|2|1|1
5489244|3|1|43|150000|1|1|0
5605307|3|1|60|150000|4|3|1
5740802|3|1|71|150000|4|4|0
5751774|3|1|58|150000|5|5|0
5756517|3|1|27|150000|4|4|0
5757090|3|1|62|150000|2|2|0
5799327|3|1|56|150000|5|3|2
5820749|3|1|68|150000|6|4|2
5827995|3|1|26|150000|1|1|0
5887759|3|1|59|150000|8|5|3
5897885|3|1|67|150000|4|3|1
6299141|3|1|34|150000|1|1|0
6431793|3|1|55|150000|2|2|0
6470367|3|1|58|150000|2|2|0
6638923|3|1|44|150000|3|2|1
7319251|3|1|69|150000|5|4|1
7362450|3|1|60|150000|4|3|1
7363121|3|1|57|150000|3|3|0
7367761|3|1|69|150000|4|4|0
7678647|3|1|59|150000|6|6|0
7825730|3|1|72|150000|5|5|0
7830297|3|1|41|150000|4|3|1
8033342|3|1|54|150000|6|6|1
8226031|3|1|56|150000|4|3|1
8418247|3|1|66|150000|2|2|0
8742971|3|1|64|150000|3|2|1
8921167|3|1|65|150000|6|4|2
9195367|3|1|71|150000|4|4|0
9196811|3|1|68|150000|3|2|1
9402064|3|1|60|150000|3|2|1
9642795|3|1|55|150000|3|3|0
10083693|3|1|32|150000|4|2|2
10604738|3|1|58|150000|3|2|1
12617202|3|1|47|150000|3|2|1
9330114|3|2|||||
336719|3|2|74|10000|2|1|1
2903470|3|2|52|10000|1|1|0
3684408|3|2|36|10000|4|4|0
4097434|3|2||10000|||
4101895|3|2|60|10000|1|1|0
5384689|3|2|22|10000|1|1|0
6002442|3|2|33|10000|3|3|0
6524921|3|2|74|10000|||
7356004|3|2|29|10000|1|1|0
7752822|3|2||10000|||
8874107|3|2|33|10000|3|2|1
9138982|3|2|58|10000|1|1|0
11234330|3|2|24|10000|||
11837925|3|2|23|10000|||
14438499|3|2||10000|||
6716788|3|2||17500|||
7572640|3|2|44|17500|5|4|1
9549118|3|2|31|17500|2|2|0
9879157|3|2|35|17500|5|1|4
10177988|3|2|27|17500|1|1|0
13183950|3|2|34|17500|1|1|0
1533986|3|2|42|25000|2|2|0
1624209|3|2|34|25000|2|2|0
2002510|3|2|57|25000|3|3|0
2725819|3|2|83|25000|2|2|0
2743147|3|2|39|25000|1|1|0
3730915|3|2|65|25000|2|2|0
5538060|3|2|48|25000|5|4|1
5713073|3|2|76|25000|1|1|0
8023597|3|2|41|25000|1|1|0
8657557|3|2|41|25000|4|2|2
9015033|3|2|93|25000|1|1|0
9097661|3|2|93|25000|2|2|0
9100019|3|2|79|25000|1|1|0
9554849|3|2|35|25000|3|1|2
9945457|3|2|40|25000|1|1|0
11988798|3|2|34|25000|3|1|2
1488992|3|2|29|35000|6|6|0
2519192|3|2|33|35000|3|2|1
2651130|3|2|59|35000|3|2|1
2781074|3|2|62|35000|3|2|1
3057511|3|2|59|35000|1|1|0
3180366|3|2|52|35000|2|2|0
3615882|3|2|59|35000|4|3|1
3862365|3|2|66|35000|4|2|2
4057192|3|2|56|35000|1|1|0
5420132|3|2|53|35000|1|1|0
6821689|3|2|57|35000|2|1|1
7256797|3|2|40|35000|5|2|3
7649206|3|2|39|35000|1|1|0
7666854|3|2|39|35000|2|1|1
8952841|3|2|30|35000|6|5|1
9021857|3|2|55|35000|2|2|0
9404968|3|2|62|35000|2|2|0
9548988|3|2|39|35000|1|1|0
10062085|3|2|32|35000|2|2|0
10116815|3|2|64|35000|1|1|0
10168195|3|2|20|35000|||
10196796|3|2|23|35000|9|6|3
11978214|3|2|36|35000|3|3|1
227207|3|2|28|45000|||
270447|3|2|25|45000|4|3|1
2435234|3|2|33|45000|1|1|0
3064507|3|2|37|45000|1|1|0
3101573|3|2|53|45000|4|2|2
3102629|3|2|61|45000|2|2|0
3105005|3|2|67|45000|4|4|0
3190210|3|2|77|45000|5|5|0
3518836|3|2|41|45000|4|4|0
3561777|3|2|54|45000|2|2|0
3637051|3|2|34|45000|2|2|0
3649351|3|2|41|45000|3|2|1
3825524|3|2|35|45000|4|2|2
4107403|3|2|84|45000|3|3|0
4136760|3|2|42|45000|3|2|1
4226445|3|2|61|45000|4|3|1
4238255|3|2|89|45000|2|2|0
4378968|3|2|28|45000|2|2|0
4657243|3|2|69|45000|3|3|0
4701440|3|2|51|45000|2|2|0
4813650|3|2|62|45000|2|2|0
4880788|3|2|32|45000|3|2|1
5411742|3|2|42|45000|2|2|0
5539799|3|2|61|45000|3|3|0
5718867|3|2|94|45000|2|2|0
5719785|3|2|49|45000|3|2|1
5831394|3|2|63|45000|4|4|0
5845313|3|2|49|45000|3|2|1
6034377|3|2|49|45000|4|3|1
6672545|3|2|59|45000|2|2|0
6673093|3|2|61|45000|4|4|0
7675653|3|2|68|45000|1|1|0
7854309|3|2|41|45000|||
7866187|3|2|39|45000|1|1|0
7896255|3|2|88|45000|2|2|0
8245269|3|2|44|45000|5|4|1
8627758|3|2|38|45000|3|2|1
8632442|3|2|70|45000|2|2|0
8874784|3|2|61|45000|2|2|0
9021010|3|2|66|45000|1|1|0
9059654|3|2|79|45000|2|2|0
9060418|3|2|93|45000|2|2|0
9141496|3|2|77|45000|2|2|0
9375085|3|2|83|45000|4|4|0
9419810|3|2|51|45000|2|1|1
9827088|3|2|67|45000|1|1|0
11108296|3|2|22|45000|1|1|0
11231842|3|2|33|45000|||
12175268|3|2|43|45000|5|4|1
407062|3|2|38|62500|5|3|2
539473|3|2|49|62500|2|2|0
820792|3|2|58|62500|2|2|0
880662|3|2|37|62500|1|1|0
1250007|3|2|26|62500|3|2|1
1428942|3|2|38|62500|1|1|0
1730829|3|2|35|62500|6|4|2
1825180|3|2|56|62500|1|1|0
1836796|3|2|74|62500|2|2|0
1998408|3|2|36|62500|||
2451672|3|2|44|62500|3|2|1
2668064|3|2|61|62500|1|1|0
2725249|3|2|80|62500|4|3|2
2756672|3|2|66|62500|4|3|1
2763635|3|2|51|62500|6|4|2
2775474|3|2|80|62500|3|2|1
2785493|3|2|54|62500|1|1|0
2840598|3|2|65|62500|2|2|0
2875543|3|2|55|62500|3|2|1
2881499|3|2|51|62500|7|4|3
3126567|3|2|84|62500|2|2|0
3144410|3|2|72|62500|4|3|1
3154853|3|2|36|62500|3|2|1
3160353|3|2|45|62500|4|3|1
3167818|3|2|60|62500|3|2|1
3574290|3|2|80|62500|1|1|0
3613480|3|2|52|62500|4|3|1
3619636|3|2|77|62500|2|2|0
3644493|3|2|60|62500|5|4|1
3664546|3|2|64|62500|2|2|0
3700096|3|2||62500|||
3731545|3|2|60|62500|5|4|1
3756522|3|2|45|62500|6|4|2
3775605|3|2||62500|||
3781788|3|2|53|62500|1|1|0
3799836|3|2|40|62500|2|2|1
3884259|3|2|61|62500|3|3|0
3920017|3|2|64|62500|4|3|1
4024778|3|2|66|62500|3|2|1
4050800|3|2|91|62500|2|2|0
4148060|3|2|63|62500|6|5|4
4321776|3|2|28|62500|||
4341422|3|2|51|62500|2|2|0
4352253|3|2|59|62500|2|1|1
4362840|3|2|41|62500|3|2|1
4378993|3|2|72|62500|2|2|0
4470565|3|2|42|62500|4|4|0
4471555|3|2|74|62500|4|4|0
4678528|3|2|71|62500|5|4|1
5274990|3|2|46|62500|7|6|2
5316644|3|2|66|62500|2|2|0
5453384|3|2|68|62500|4|3|1
5587478|3|2|47|62500|||
5620540|3|2|67|62500|||
5645112|3|2|41|62500|2|2|0
5661232|3|2|39|62500|4|1|3
5751760|3|2|76|62500|1|1|0
5815247|3|2|63|62500|2|2|0
5851465|3|2|82|62500|4|4|0
5864262|3|2|49|62500|1|1|0
6250964|3|2|64|62500|4|3|1
6298288|3|2|39|62500|2|2|0
6471384|3|2|39|62500|2|2|0
6526650|3|2|33|62500|3|2|1
6699553|3|2|59|62500|3|3|0
6816323|3|2|79|62500|1|1|0
6824276|3|2|19|62500|4|3|1
6890485|3|2|73|62500|3|3|0
7145752|3|2|38|62500|2|2|0
7192037|3|2|40|62500|5|2|3
7300901|3|2|59|62500|4|3|1
7689459|3|2|59|62500|||
8271949|3|2|61|62500|1|1|0
8529673|3|2|29|62500|1|1|0
8539423|3|2|68|62500|||
8581731|3|2|33|62500|2|2|0
8655338|3|2|87|62500|3|2|1
9046438|3|2|80|62500|2|2|0
9072985|3|2|62|62500|6|5|2
9079910|3|2|54|62500|4|2|2
9123061|3|2|61|62500|2|1|1
9130219|3|2|53|62500|3|2|1
9147509|3|2|69|62500|1|1|0
9147908|3|2|61|62500|6|5|1
9193657|3|2|70|62500|2|2|0
9193772|3|2|81|62500|3|3|0
9213593|3|2|53|62500|2|1|1
9437650|3|2|22|62500|3|2|1
9806643|3|2|29|62500|3|2|1
9855230|3|2|38|62500|2|2|0
10599722|3|2|22|62500|3|2|1
11106039|3|2|44|62500|4|4|0
12461052|3|2|19|62500|3|3|0
13452280|3|2|32|62500|||
847968|3|2|47|87500|4|4|0
864818|3|2|38|87500|5|2|3
884984|3|2|59|87500|1|1|0
1041211|3|2|35|87500|4|2|2
1118258|3|2|58|87500|3|3|0
2577022|3|2|66|87500|||
2784737|3|2|64|87500|4|3|1
3137398|3|2|52|87500|2|1|1
3164231|3|2|66|87500|4|4|0
3648214|3|2|79|87500|2|2|0
3667014|3|2|59|87500|3|2|1
3701038|3|2|53|87500|3|3|0
3828938|3|2|54|87500|6|4|2
3876123|3|2|58|87500|2|2|0
3971850|3|2|67|87500|5|5|0
3989098|3|2|69|87500|3|2|1
4341310|3|2|50|87500|4|2|2
4416496|3|2|45|87500|3|3|0
4763708|3|2|35|87500|||
5496394|3|2|56|87500|2|1|1
5505566|3|2|45|87500|3|1|2
5661916|3|2|27|87500|4|3|1
5918687|3|2|46|87500|2|2|0
6103689|3|2|35|87500|4|4|0
6676486|3|2|72|87500|3|3|0
6681456|3|2|63|87500|3|2|1
6824500|3|2|65|87500|4|4|0
6976336|3|2|37|87500|2|1|1
7390578|3|2|61|87500|3|2|1
7572818|3|2|64|87500|5|5|0
7810257|3|2|45|87500|4|3|1
8872598|3|2|38|87500|3|3|0
9083800|3|2|55|87500|1|1|0
9184487|3|2|61|87500|3|3|0
9390275|3|2|48|87500|3|2|1
9524941|3|2|52|87500|1|1|0
9529555|3|2|64|87500|5|5|0
10127144|3|2|28|87500|3|2|1
10566178|3|2|31|87500|5|5|0
10639938|3|2|20|87500|2|2|0
10695312|3|2|21|87500|4|4|0
11866986|3|2|58|87500|3|2|1
14173441|3|2|25|87500|7|5|2
14399703|3|2|55|87500|7|6|2
14538702|3|2|62|87500|2|2|0
1143542|3|2|43|112500|5|3|2
1923288|3|2|31|112500|7|6|1
2720667|3|2|66|112500|5|5|0
2890517|3|2|69|112500|3|3|0
3242926|3|2|45|112500|2|2|0
3756984|3|2|62|112500|2|2|0
3989958|3|2|45|112500|4|3|1
4051991|3|2|60|112500|5|4|1
4092977|3|2|62|112500|3|2|1
4109154|3|2|84|112500|5|5|0
5228675|3|2|51|112500|2|2|0
5624282|3|2|59|112500|3|3|0
5810913|3|2|55|112500|2|1|1
6008938|3|2|61|112500|3|2|1
6013233|3|2|64|112500|4|4|0
6524639|3|2|46|112500|4|4|0
6688748|3|2|58|112500|3|2|1
6909133|3|2|39|112500|1|1|0
8674895|3|2|54|112500|3|3|0
9381181|3|2|80|112500|2|2|0
9590365|3|2|57|112500|7|4|3
13341516|3|2|22|112500|5|4|1
76324|3|2|40|150000|4|4|0
168717|3|2|36|150000|2|2|0
499081|3|2|36|150000|2|2|0
1034454|3|2|53|150000|7|5|2
1184920|3|2|41|150000|3|3|1
1533786|3|2|74|150000|3|2|1
1723651|3|2|69|150000|3|3|0
2252637|3|2|28|150000|4|3|1
2729699|3|2|56|150000|2|1|1
2755853|3|2|52|150000|2|2|0
2756694|3|2|50|150000|4|3|1
2778142|3|2|55|150000|5|4|1
2871139|3|2|62|150000|3|2|1
2878766|3|2|75|150000|4|4|0
2900841|3|2|75|150000|3|3|0
3138308|3|2|72|150000|5|5|0
3163041|3|2|49|150000|5|3|2
3180898|3|2|53|150000|9|6|3
3636214|3|2|62|150000|6|5|1
3670585|3|2|56|150000|6|3|3
3705884|3|2||150000|1|1|0
4013502|3|2|82|150000|2|2|0
4044326|3|2|74|150000|4|4|0
4066594|3|2|51|150000|5|3|2
4075866|3|2|62|150000|3|2|1
4154420|3|2|30|150000|4|4|0
4218106|3|2|49|150000|4|2|2
5542308|3|2|80|150000|5|5|1
5822466|3|2|50|150000|4|4|0
5978501|3|2|49|150000|3|2|1
6083095|3|2|43|150000|1|1|0
6460509|3|2|33|150000|5|3|2
6673411|3|2|65|150000|4|2|2
7059153|3|2|46|150000|3|2|1
7154933|3|2|78|150000|2|2|0
7242473|3|2|46|150000|3|3|0
7244222|3|2|78|150000|4|4|1
8431707|3|2|54|150000|3|3|0
8973868|3|2|61|150000|3|2|1
9076180|3|2|54|150000|4|2|2
9078019|3|2|64|150000|4|4|1
9147219|3|2|63|150000|4|4|1
9285915|3|2|45|150000|3|2|1
10242479|3|2|31|150000|3|3|1
11755872|3|2|32|150000|3|3|0
12776780|3|2|52|150000|2|2|0
13886617|3|2|50|150000|||
14122547|3|2|64|150000|8|6|2
14418747|3|2||150000|5|4|1
78704|3|3|||||
4063230|3|3|||||
5525940|3|3|44||||
5592414|3|3|51||||
6180245|3|3|74||||
10973900|3|3|||||
192478|3|3|35|10000|3|1|2
1305546|3|3|76|10000|2|1|1
1620548|3|3|71|10000|2|2|0
1691706|3|3|53|10000|3|2|1
2005495|3|3|27|10000|1|1|0
3533768|3|3|36|10000|1|1|0
3960892|3|3|31|10000|3|2|1
4119902|3|3|62|10000|||
4467262|3|3|24|10000|||
4509907|3|3|30|10000|3|1|2
4673535|3|3|72|10000|1|1|0
5485931|3|3|97|10000|1|1|0
5966192|3|3|48|10000|1|1|0
5981456|3|3|36|10000|3|3|0
9085803|3|3|50|10000|1|1|0
9312124|3|3|39|10000|1|1|0
